Date,Time,Year,Manufacturer,Contributory Factors,Phase of Flight,Crash Location,Departure,Destination,Aboard,Aboard Passangers,Aboard Crew,Fatalities,Fatalities Passangers,Fatalities Crew,Ground
8/30/1983,2317,1983,Tupolev,Other/Undetermined,Other/Unknown,"Near Alma-Ata, Kazakastan, USSR",Kazan,Chelyabinsk,90,84,6,90,84,6,0
9/2/1983,,1983,Other,Other/Undetermined,En route/Cruise,"Near Smithers, British Columbia, Canada",Campbell River,Smithers,9,,,9,,,0
9/23/1983,1530,1983,Boeing,"Weather Related, Intentional Act/Attack, Takeoff/Landing Incident",Landing/Approach,"Near Mina Jebel Ali, UAE",Karachi,Abu Dhabi,112,107,5,112,107,5,0
9/28/1983,,1983,Other,Other/Undetermined,Other/Unknown,"Off Lanyu Island, Taiwan",Taitung-Lanyu Island,,10,9,1,10,9,1,0
10/7/1983,,1983,Embraer,Other/Undetermined,Landing/Approach,"Aracatuba, Brazil",Campo Grande,AraÃ§atuba,15,13,2,7,5,2,0
10/8/1983,,1983,Bombardier/De Havilland,"Mechanical/System Failure, Collision",On Ground,"Near Lonkin, Myanmar",Lonkin,Myitkyina,14,11,3,9,6,3,0
10/28/1983,1335,1983,Other,Suicide,Other/Unknown,"Middletown, Pennsylvania",Middletown,Washington DC,30,27,3,1,1,0,0
11/8/1983,1520,1983,Boeing,"Intentional Act/Attack, Takeoff/Landing Incident",Takeoff/Initial Climb,"Lubango, Huila, Angola",Lubango,Luanda,130,126,4,130,126,4,0
11/23/1983,,1983,Bombardier/De Havilland,"Weather Related, Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Landsdowne House, Canada",,,7,5,2,4,4,0,0
11/28/1983,1113,1983,Fokker,"Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Near Enugu, Nigeria",Calabar-Enugu,,72,66,6,53,51,2,0
12/7/1983,940,1983,Boeing,Weather Related,On Ground,"Near Madrid, Spain",Madrid,Rome,135,120,15,93,87,6,0
12/14/1983,1530,1983,Boeing,"Mechanical/System Failure, Collision",Takeoff/Initial Climb,"Near Medellin, Colombia",Medellin,Miami,3,0,3,3,0,3,22
12/17/1983,1310,1983,Bombardier/De Havilland,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Paulatuk, Northwest Territory, Canada",Inuvik,Paulatuk,12,10,2,2,1,1,0
12/24/1983,853,1983,Antonov,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Leshukonskoye, Russia",Arkhangelsk,Leshukonskoye,49,44,5,44,39,5,0
1/3/1984,,1984,Other,"Pilot/Human Error, Takeoff/Landing Incident",Takeoff/Initial Climb," Novoagansk, Russia",,,76,71,5,38,38,0,0
1/9/1984,2230,1984,Douglas/McDonnell Douglas,"Mechanical/System Failure, Takeoff/Landing Incident, Collision",Landing/Approach,"Saint Louis, Missouri","Saint Louis, MO","Toronto, Canada",2,0,2,1,0,1,0
1/10/1984,,1984,Tupolev,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Sofia, Bulgaria",Berlin,Sofia,50,45,5,50,45,5,0
1/13/1984,,1984,Douglas/McDonnell Douglas,"Mechanical/System Failure, Takeoff/Landing Incident",Takeoff/Initial Climb,"Cochabamba, Bolivia",Cochabamba-La Paz,,3,0,3,1,0,1,0
1/28/1984,,1984,Antonov,Other/Undetermined,Other/Unknown,"Izhevsk, Russia",Kuibyshev,Izhevsk,51,47,4,4,3,1,0
1/30/1984,630,1984,Other,"Mechanical/System Failure, Fire/Smoke Onboard",Landing/Approach,"Terre Haute, Indiana",Training,,3,1,2,3,1,2,0
2/28/1984,1616,1984,Douglas/McDonnell Douglas,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"JFK Airport, New York, New York","Oslo, Norway, New York, NY",,177,163,14,0,0,0,0
3/13/1984,747,1984,Other,"Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Landing/Approach,"Barranquilla, Colombia",Barranquilla,Bogota,6,2,4,4,1,3,0
3/16/1984,,1984,Other,Other/Undetermined,Other/Unknown,"San Borja, Bolivia",Trinidad-San Borja,,23,20,3,23,20,3,0
3/24/1984,,1984,Douglas/McDonnell Douglas,"Mechanical/System Failure, Fire/Smoke Onboard, Collision",En route/Cruise,"Near Rurrenabaque, Bolivia",,,5,2,3,5,2,3,0
3/31/1984,830,1984,Cessna,Other/Undetermined,Landing/Approach,Off  Bimini,Ft. Lauderdale,Bimini,6,5,1,6,5,1,0
4/18/1984,,1984,Embraer,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach," Imperatriz, Brazil",,,35,31,4,19,17,2,0
5/30/1984,145,1984,Lockheed,Mechanical/System Failure,Landing/Approach,"Chalkhill, Pennsylvania",Baltimore,Detroit,4,1,3,4,1,3,0
6/4/1984,2341,1984,Other,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Windsor Locks, Connecticut",Syracuse-Windsor Locks,,3,1,2,3,1,2,0
6/19/1984,255,1984,Other,Weather Related,En route/Cruise,"Island Beach, New Jersey",,,3,1,2,3,1,2,0
6/28/1984,,1984,Embraer,Weather Related,Landing/Approach,"Near Sao Pedro d' Aldeia, Brazil",Rio de Janeiro,Macaé,18,16,2,18,16,2,0
7/21/1984,1340,1984,Bombardier/De Havilland,"Maintenance Issues, Collision",Landing/Approach,"Tau Island, American Samoa",Pango Pango,Tau Island,14,11,3,1,1,0,0
8/2/1984,805,1984,Other,Other/Undetermined,Other/Unknown,"Vieques, Puerto Rico","Vieques, PR","St. Croix, VI",9,8,1,9,8,1,0
8/4/1984,,1984,Antonov,"Weather Related, Mechanical/System Failure",Landing/Approach,"Nawabshah, Pakistan",Aden,Karachi,24,15,9,24,15,9,0
8/5/1984,,1984,Fokker,Takeoff/Landing Incident,Landing/Approach,"Dacca, Bangladesh",Chittagong-Patenga,Dhaka,49,45,4,49,45,4,0
8/11/1984,100,1984,Douglas/McDonnell Douglas,"Mechanical/System Failure, Takeoff/Landing Incident, Collision, Disappearance",Takeoff/Initial Climb,"Near Memphis, Tennessee",Memphis,Chicago,3,1,2,3,1,2,0
8/15/1984,,1984,Douglas/McDonnell Douglas,Other/Undetermined,En route/Cruise,"Near Wamena, Indonesia",Wamena-Jayapura,,3,1,2,2,1,1,0
8/24/1984,1118,1984,Other,Weather Related,Takeoff/Initial Climb,"San Luis Obispo, California",San Luis Obispo,San Fransisco,17,13,4,17,13,4,0
8/30/1984,,1984,Boeing,"Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident",Takeoff/Initial Climb,"Douala, Cameroon",Douala,Yaounde,116,109,7,2,2,0,0
9/6/1984,,1984,Other,Other/Undetermined,Other/Unknown,"Mt. Musaka, Papua, New Guinea",Wewak-Tabubil-Telefomin-Kiunga,,11,9,2,9,7,2,0
9/7/1984,2110,1984,Cessna,Mechanical/System Failure,Other/Unknown,"Near Naples, Florida","Naples, FL","Tampa, FL",6,5,1,1,1,0,0
9/11/1984,,1984,Other,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"Near the Kwango River, Zaire",Kinshasa,Tshikapa,30,25,5,30,25,5,0
9/16/1984,,1984,Antonov,Takeoff/Landing Incident,Takeoff/Initial Climb,"Opole, Poland",Airshow,,25,22,3,11,11,0,0
9/18/1984,1104,1984,Douglas/McDonnell Douglas,"Weather Related, Takeoff/Landing Incident, Collision",Takeoff/Initial Climb,"Quito, Ecuador",Quito,Guayaquil,4,0,4,4,0,4,49
10/9/1984,,1984,Bombardier/De Havilland,"Weather Related, Collision",Landing/Approach,"Fort Franklin, Canada",Fort Norman,Fort Franklin,7,6,1,7,6,1,0
10/11/1984,540,1984,Tupolev,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Near Omsk, Russia",Krasnodar,Omsk,179,170,9,174,169,5,4
10/11/1984,1737,1984,Bombardier/De Havilland,Weather Related,En route/Cruise,"Goose Bay, Newfoundland, Canada",St. Anthony,Goose Bay,4,2,2,4,2,2,0
10/31/1984,,1984,Douglas/McDonnell Douglas,Disappearance,En route/Cruise,"Off Davao, Philippines",Davao,Manila,4,0,4,4,0,4,0
11/20/1984,,1984,Bombardier/De Havilland,Weather Related,Other/Unknown,"Loja, Peru",Loja,Zumba,14,12,2,14,12,2,0
12/4/1984,,1984,Other,Other/Undetermined,Other/Unknown,"Near Kostroma, USSR",Kostroma -Kvanovo,,17,15,2,17,15,2,0
12/6/1984,1814,1984,Embraer,Mechanical/System Failure,On Ground,"Jacksonville, Florida",Jacksonville,Tampa,13,11,2,13,11,2,0
12/22/1984,,1984,Bombardier/De Havilland,Weather Related,Other/Unknown,"Near Bhojpur, Nepal",Katmandou-Bhojpur,,23,20,3,15,12,3,0
12/23/1984,1415,1984,Tupolev,"Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Near Kranoyarsk, Russia",Krasnoyarsk,Irkutsk,111,104,7,110,103,7,0
1/1/1985,2030,1985,Boeing,"Weather Related, Collision",Landing/Approach,"Near La Paz, Bolivia","Asuncion, Paraguay","La Paz, Bolivia",29,19,10,29,19,10,0
1/9/1985,700,1985,Lockheed,"Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Takeoff/Initial Climb,"Kansas City, Kansas",Detroit,Kansas City,3,0,3,3,0,3,0
1/18/1985,,1985,Antonov,"Weather Related, Takeoff/Landing Incident",On Ground,"Jinan, China",Nanjing,Jinan,41,34,7,38,31,7,0
1/19/1985,822,1985,Ilyushin,Takeoff/Landing Incident,Takeoff/Initial Climb,"Havana, Cuba",Havana,Managua,38,33,5,38,33,5,0
1/20/1985,2315,1985,Other,Weather Related,Landing/Approach,"Carson, New Mexico","Albuquerque, NM","Taos, NM -",3,2,1,3,2,1,0
1/21/1985,104,1985,Lockheed,Other/Undetermined,On Ground,"Reno, Nevada","Reno, NV","Minneapolis-St. Paul, MN",71,65,6,70,64,6,0
1/23/1985,1035,1985,Bombardier/De Havilland,Weather Related,Other/Unknown,"Cerro el Plateado, Colombia",Medellin,Quibdo,23,21,2,23,21,2,0
1/23/1985,1035,1985,Embraer,Weather Related,Landing/Approach,"Near Buga, Colombia",Florencia,Cali,17,15,2,17,15,2,0
2/1/1985,801,1985,Tupolev,"Weather Related, Mechanical/System Failure",Other/Unknown,"Minsk, Belarus, USSR",Minsk,Leningrad,80,74,6,58,55,3,0
2/4/1985,1951,1985,Other,"Weather Related, Takeoff/Landing Incident, Collision",Landing/Approach,"Soldotna, Alaska","Anchorage, AK","Anchorage, AK",9,8,1,9,8,1,0
2/19/1985,1015,1985,Boeing,"Mechanical/System Failure, Takeoff/Landing Incident",Landing/Approach,"300 nm NW of San Francisco, California",Taipei,Los Angeles,274,251,23,0,0,0,0
2/22/1985,,1985,Antonov,Mechanical/System Failure,On Ground,"Timbuktu, Mali",Tombouctou,Bamako,51,49,2,50,48,2,0
3/28/1985,950,1985,Fokker,Weather Related,Other/Unknown,"Near Florencia, Colombia",Bogota,San Vicente del CaguÃ¡n,46,40,6,46,40,6,0
4/11/1985,,1985,Other,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Salta, Argentina",Buenos Aires,Salta,7,5,2,7,5,2,0
4/15/1985,2330,1985,Boeing,"Weather Related, Mechanical/System Failure",On Ground,"Near Phuket, Thailand",Bangkok,Phuket,11,4,7,11,4,7,0
4/20/1985,,1985,Other,Mechanical/System Failure,Other/Unknown,"Santa Rosa, Bolivia",,,4,1,3,4,1,3,0
4/20/1985,,1985,Fokker,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Kulusuk, Greenland",Positioning,,5,0,5,2,0,2,0
5/28/1985,,1985,Other,Takeoff/Landing Incident,Landing/Approach,"Cabimas, Venezuela",Cabimas,Caracas,13,8,5,2,0,2,0
5/31/1985,2300,1985,Other,"Mechanical/System Failure, Fuel Related",Other/Unknown,"Nashville, Tennessee",Nashville,Indianapolis,2,0,2,2,0,2,0
6/23/1985,,1985,Embraer,"Pilot/Human Error, Mechanical/System Failure, Fire/Smoke Onboard, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident, Explosion/Decompression",Landing/Approach,"Juara, Brazil",Juara,Cuiaba,17,15,2,17,15,2,0
7/10/1985,2346,1985,Tupolev,"Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",Takeoff/Initial Climb,"Near Uchuduk, Uzbekistan, USSR",Karshi,Leningrad,200,191,9,200,191,9,0
7/24/1985,1700,1985,Douglas/McDonnell Douglas,"Weather Related, Mechanical/System Failure, Fire/Smoke Onboard",Other/Unknown,"Leticia, Colombia",Leticia,Bogota,80,76,4,80,76,4,0
8/2/1985,1806,1985,Lockheed,"Weather Related, Takeoff/Landing Incident",Landing/Approach,"Ft. Worth-Dallas, Texas",Fort Lauderdale,Dallas-Fort Worth,163,152,11,134,126,8,1
8/12/1985,1856,1985,Boeing,"Mechanical/System Failure, Maintenance Issues",Other/Unknown,"Mt. Osutaka, near Ueno Village, Japan",Tokyo,Osaka,524,509,15,520,505,15,0
8/12/1985,,1985,Bombardier/De Havilland,Other/Undetermined,Other/Unknown,"Mulia, Indonesia",,,19,16,3,8,8,0,0
8/15/1985,,1985,Boeing,Takeoff/Landing Incident,Landing/Approach,"Aden, Yemen",Aden,Abu Dahbi,73,65,8,3,1,2,0
8/22/1985,613,1985,Boeing,"Weather Related, Pilot/Human Error, Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident",Takeoff/Initial Climb,"Manchester, England",Manchester,Kerkira,137,131,6,55,53,2,0
9/4/1985,1100,1985,Antonov,Intentional Act/Attack,En route/Cruise,"Near Kandahar, Afghanistan",Kandahar,Farah,52,47,5,52,47,5,0
9/6/1985,1521,1985,Douglas/McDonnell Douglas,"Pilot/Human Error, Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",On Ground,"Milwaukee, Wisconsin",Milwaukee,Atlanta,31,27,4,31,27,4,0
9/25/1985,,1985,Antonov,"Mechanical/System Failure, Fire/Smoke Onboard",En route/Cruise,"Near Kharkov, Ukraine",Dnepropetrovsk,Moscow,9,4,5,9,4,5,0
9/29/1985,1230,1985,Cessna,"Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Takeoff/Initial Climb,"Jenkinsburg, Georgia",Parachuting,,17,16,1,17,16,1,0
10/9/1985,1900,1985,Embraer,Other/Undetermined,En route/Cruise,"VitÃ³ria da Conquista, Brazil",VitÃ³ria da Conquista,Salvador,2,0,2,2,0,2,0
10/10/1985,100,1985,Other,Loss of Control In-Flight (LOC-I),Other/Unknown,"Off South Head, Australia",Sidney,Brisbane,2,0,2,2,0,2,0
10/11/1985,1009,1985,Other,Weather Related,Takeoff/Initial Climb,"Near Kutayissi, USSR",Kutaisi,Poti,14,10,4,14,10,4,0
10/11/1985,,1985,Other,Other/Undetermined,En route/Cruise,"Near Beni, Bolivia",Beni,La Paz,2,0,2,2,0,2,0
10/11/1985,2140,1985,Bombardier/De Havilland,Pilot/Human Error,En route/Cruise,"Homer City, Pennsylvania",State College,Pittsburgh,1,0,1,1,0,1,0
10/12/1985,,1985,Fokker,Other/Undetermined,On Ground,"Putao, Myanmar",,,4,2,2,4,2,2,0
11/24/1985,2015,1985,Boeing,"Weather Related, Intentional Act/Attack, Fire/Smoke Onboard",On Ground,"Luqa, Malta",Athens,Cairo,103,97,6,60,,,0
12/12/1985,645,1985,Douglas/McDonnell Douglas,"Weather Related, Intentional Act/Attack, Fire/Smoke Onboard, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident",Takeoff/Initial Climb,"Gander, Newfoundland, Canada",Gander,"Fort Campbell, KY",256,248,8,256,248,8,0
1/18/1986,800,1986,Other,Takeoff/Landing Incident,Other/Unknown,"Near Peten, Guatemala",Guatemala City-Santa Elena,,94,88,6,94,88,6,0
1/21/1986,425,1986,Other,Mechanical/System Failure,Landing/Approach,"Ellendale, Minnesota",,,3,2,1,3,2,1,0
1/28/1986,745,1986,Boeing,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Sao Paulo, Brazil",Sao Paulo,Belo Horizonte,72,67,5,1,1,0,0
1/29/1986,,1986,Douglas/McDonnell Douglas,Weather Related,On Ground,"Las Lomitas, Mexico",Villa Constitucion,Los Mochis,21,18,3,21,18,3,0
2/5/1986,,1986,Lockheed,Takeoff/Landing Incident,Landing/Approach,"Kasongo, Zaire",Kasonga-Kinshasa,,14,10,4,2,2,0,0
2/16/1986,1850,1986,Boeing,Takeoff/Landing Incident,Landing/Approach,"Off Makung, Taiwan",Taipei,Makung,13,6,7,13,6,7,0
3/2/1986,303,1986,Antonov,"Mechanical/System Failure, Loss of Control In-Flight (LOC-I)",On Ground,"Near Bugulma, Russia",Cheboksary,Bugulma,38,34,4,38,34,4,0
3/13/1986,2215,1986,Embraer,Weather Related,Landing/Approach,"Alpena, Michigan","Detroit, MI","Alpena, MI",9,7,2,3,2,1,0
3/20/1986,,1986,Other,Weather Related,On Ground,"Near Naha, Indonesia",Manado,Naha,16,14,2,2,0,2,0
3/24/1986,955,1986,Bombardier/De Havilland,"Pilot/Human Error, Mechanical/System Failure, Fire/Smoke Onboard, Takeoff/Landing Incident, Explosion/Decompression",Landing/Approach,"Goose Bay, Newfoundland, Canada",Snegamook Lake,Goose Bay,5,4,1,4,3,1,0
3/25/1986,,1986,Antonov,"Weather Related, Fire/Smoke Onboard",Landing/Approach,"Omsk, Soviet Union",,,9,3,6,9,3,6,0
3/31/1986,911,1986,Boeing,"Weather Related, Mechanical/System Failure, Loss of Control In-Flight (LOC-I), Takeoff/Landing Incident, Explosion/Decompression",Takeoff/Initial Climb,"Maravatio, Mexico",Mexico City,Puerto Vallarta,167,159,8,167,159,8,0
4/2/1986,1305,1986,Boeing,"Weather Related, Intentional Act/Attack",Landing/Approach,"Near Athens, Greece",Rome,Athens,121,114,7,4,4,0,0
4/27/1986,835,1986,Bombardier/De Havilland,Weather Related,Other/Unknown,"Near Saravena, Colombia",Bogota,Saravena,13,11,2,13,11,2,0
5/3/1986,905,1986,Lockheed,"Weather Related, Intentional Act/Attack",On Ground,"Colombo, Sri Lanka",London,Zurich,150,128,22,22,22,0,0
6/10/1986,,1986,Fokker,"Weather Related, Collision",On Ground,"Near Cairo, Egypt",Cairo,Alexandia,26,21,5,23,18,5,0
6/12/1986,1522,1986,Bombardier/De Havilland,Other/Undetermined,Landing/Approach,"Port Ellen, Islay Island",Glasgow,Port Ellen,16,14,2,1,0,1,0
6/18/1986,933,1986,Bombardier/De Havilland,Other/Undetermined,Other/Unknown,"Grand Canyon, Arizona",Grand Canyon,Grand Canyon,25,22,3,25,22,3,0
7/2/1986,1027,1986,Tupolev,Fire/Smoke Onboard,Other/Unknown,"Near Syktyvar, Russia",Syktyvkar,Moscow,92,86,6,54,52,2,0
8/16/1986,1030,1986,Fokker,"Intentional Act/Attack, Takeoff/Landing Incident",Takeoff/Initial Climb,"Malakal, Sudan",Malakal,Khartoum,60,57,3,60,57,3,0
8/28/1986,653,1986,Other,Takeoff/Landing Incident,Takeoff/Initial Climb,"Texarkana, Arkansas",Little Rock,Texarkana,2,0,2,2,0,2,0
8/31/1986,1152,1986,Douglas/McDonnell Douglas,Other/Undetermined,On Ground,"Cerritos, California",Tijuana,Los Angeles,67,58,9,67,58,9,15
9/5/1986,600,1986,Boeing,"Intentional Act/Attack, Fire/Smoke Onboard",On Ground,"Karachi, Pakistan",Bombay-Karachi-Frankfurt-New York,,384,364,20,16,14,1,1
9/19/1986,1458,1986,Embraer,Other/Undetermined,Other/Unknown,"Near Mantiqueira, Brazil",Sao Jose dos Campo,Manaus,5,3,2,5,3,2,0
10/4/1986,410,1986,Lockheed,Weather Related,Takeoff/Initial Climb,"San Antonio, Texas",Kelly AFB,Warner Robins AFB,3,0,3,3,0,3,0
10/14/1986,814,1986,Other,Takeoff/Landing Incident,Takeoff/Initial Climb,"Ust-Maya, USSR",Ust-May,Allah-Yun,14,12,2,14,12,2,0
10/15/1986,1700,1986,Boeing,Intentional Act/Attack,On Ground,"Chiraz, Iran",Chiraz-Téhéran,,80,75,5,3,3,0,0
10/20/1986,1558,1986,Tupolev,Takeoff/Landing Incident,Landing/Approach,"Kuybyshev, Russia",Yekaterinburg,Kuybyshev,93,85,8,70,66,4,0
10/22/1986,1645,1986,Other,Loss of Control In-Flight (LOC-I),Landing/Approach,"Manhattan, New York",Traffic reporting,,2,1,1,2,1,1,0
10/23/1986,2049,1986,Fokker,Pilot/Human Error,Landing/Approach,"Near Peshawar, Pakistan",Lahore,Peshawar,54,49,5,13,9,4,0
11/6/1986,,1986,Boeing,Other/Undetermined,Other/Unknown,"Off Sumburgh Head, Shetlands, Scotland",,,47,45,2,45,43,2,0
12/12/1986,,1986,Tupolev,"Weather Related, Maintenance Issues, Takeoff/Landing Incident",Landing/Approach,"Berlin, East Germany",Minsk,Berlin,82,73,9,72,63,9,0
12/15/1986,,1986,Antonov,Mechanical/System Failure,On Ground,"Near Lanzhou, China",Lanzhou,Chengdu,44,37,7,6,6,0,0
12/25/1986,1230,1986,Boeing,"Intentional Act/Attack, Fire/Smoke Onboard",Landing/Approach,"Arar, Saudi Arabia",Baghdad,Amman,106,91,15,63,60,3,0
12/27/1986,1348,1986,Bombardier/De Havilland,Mechanical/System Failure,On Ground,"Near Nasaso, Fiji",Savu Savu,Nadi,14,12,2,11,9,2,0
1/3/1987,145,1987,Boeing,"Mechanical/System Failure, Fire/Smoke Onboard",Other/Unknown,"Abidjan, Ivory Coast",Abidjan,Rio de Janeiro,51,39,12,50,38,12,0
1/15/1987,1252,1987,Other,"Weather Related, Mechanical/System Failure",On Ground,"Salt Lake City, Utah",Pocatello,Salt Lake City,10,8,2,10,8,2,0
1/16/1987,811,1987,Other,Other/Undetermined,Other/Unknown,"Tashkent, Uzbekistan",Tashkent,Shahrizyabz,9,5,4,9,5,4,0
2/6/1987,,1987,Embraer,Weather Related,Other/Unknown,"Off Papua, New Guinea",Rabaul,Hoskins,17,15,2,14,12,2,0
3/4/1987,1434,1987,Other,"Mechanical/System Failure, Maintenance Issues, Fire/Smoke Onboard, Takeoff/Landing Incident, Collision",Landing/Approach,"Detroit, Michigan",Cleveland,Detroit,22,20,2,9,7,2,0
3/6/1987,1910,1987,Antonov,Other/Undetermined,Landing/Approach,"Near Almaty, Kazakhstan",Biysk,Alma-Ata,9,4,5,9,4,5,0
4/4/1987,1440,1987,Douglas/McDonnell Douglas,"Weather Related, Collision",Landing/Approach,"Medan-Polonia, Indonesia",Banda Aceh,Medan,45,37,8,27,23,4,0
4/23/1987,1935,1987,Other,"Mechanical/System Failure, Fire/Smoke Onboard, Collision",Other/Unknown,"Wilmington, North Carolina",Wilmington,Lumberton,2,0,2,2,0,2,0
5/5/1987,,1987,Cessna,Intentional Act/Attack,Other/Unknown,"Malakal, Sudan",Malakal-Khartoum,,14,12,2,14,12,2,0
5/8/1987,650,1987,Other,"Mechanical/System Failure, Maintenance Issues",Landing/Approach,"Mayaguez, Puerto Rico","San Juan, PR","Mayaguez, PR",6,4,2,2,0,2,0
5/11/1987,1800,1987,Douglas/McDonnell Douglas,"Pilot/Human Error, Maintenance Issues",Other/Unknown,"Pickle Lake, Ontario, Canada",Big Trout,Pickle Lake,2,0,2,2,0,2,0
5/20/1987,,1987,Bombardier/De Havilland,Weather Related,Other/Unknown,"Santa Cruz, Bolivia",Camiri,Santa Cruz,16,13,3,14,11,3,0
5/23/1987,,1987,Bombardier/De Havilland,Other/Undetermined,Other/Unknown,"Near Ruteng, Indonesia",,,8,6,2,8,6,2,0
5/25/1987,,1987,Bombardier/De Havilland,Other/Undetermined,Other/Unknown,"Ilaga, Indonesia",,,30,29,1,7,6,1,0
6/11/1987,630,1987,Antonov,Intentional Act/Attack,Other/Unknown,"Khost, Afghanistan",Khost-Kaboul,,53,48,5,53,48,5,0
6/19/1987,1122,1987,Other,"Fire/Smoke Onboard, Takeoff/Landing Incident, Collision",Landing/Approach,"Berdiansk, USSR",Odessa,Berdyansk,29,24,5,8,6,2,0
6/21/1987,,1987,Fokker,Other/Undetermined,Other/Unknown,"Heho, Burma",Heho,Mong Hsat,45,41,4,45,41,4,0
6/26/1987,1103,1987,Other,Weather Related,Other/Unknown,"Near Baguio, Philippines",Manila,Baguio,50,46,4,50,46,4,0
7/24/1987,,1987,Douglas/McDonnell Douglas,"Weather Related, Intentional Act/Attack",Landing/Approach,"Geneva, Switzerland",Brazzaville,Paris,163,,,1,,,0
7/30/1987,1703,1987,Boeing,"Weather Related, Takeoff/Landing Incident",Takeoff/Initial Climb,"Mexico City, Mexico",Mexico City,Miami,12,10,2,5,4,1,44
8/4/1987,,1987,Boeing,"Fire/Smoke Onboard, Takeoff/Landing Incident",Landing/Approach,"Calama, Chile",Santiago,Calama,33,30,3,2,2,0,0
8/31/1987,1536,1987,Boeing,Loss of Control In-Flight (LOC-I),Other/Unknown,"Off Ko Phuket, Thailand",Hat Yai,Phuket,83,74,9,83,74,9,0
9/13/1987,,1987,Antonov,Intentional Act/Attack,Landing/Approach,"Kunduz, Afghanistan",Kaboul-Kunduz,,15,13,2,15,13,2,0
9/21/1987,905,1987,Airbus,Other/Undetermined,Landing/Approach,"Luxor, Egypt",Training,,5,0,5,5,0,5,0
10/11/1987,,1987,Bombardier/De Havilland,Takeoff/Landing Incident,Landing/Approach,"El Poleo, Colombia",,,9,7,2,2,0,2,0
10/11/1987,,1987,Fokker,Weather Related,On Ground,"Near Pagan, Myanmar",Rangoon,Nyaung-U,49,45,4,49,45,4,0
10/15/1987,1828,1987,Other,Other/Undetermined,Other/Unknown,"Mt. Crezzo, Italy",Milan,Koln,37,34,3,37,34,3,0
